uni_id	FCA_id	FCA_name	steps_from_Eukaryota
A0PJX2	2759	Eukaryota	0
Q8WZ04	2759	Eukaryota	0
Q96KB5	33208	Metazoa	2
Q8N9V7	6072	Eumetazoa	3
O14656	2759	Eukaryota	0
O14657	2759	Eukaryota	0
Q9NXH8	33213	Bilateria	4
Q6ZUI0	33154	Opisthokonta	1
P12270	2759	Eukaryota	0
P02787	2759	Eukaryota	0
Q96RU8	33208	Metazoa	2
Q7L0X0	33208	Metazoa	2
Q9UJV3	2759	Eukaryota	0
Q5SQN1	33208	Metazoa	2
Q6IEG0	2759	Eukaryota	0
P09012	2759	Eukaryota	0
P60866	2759	Eukaryota	0
Q00888	33208	Metazoa	2
Q9UQ74	33208	Metazoa	2
Q00887	2759	Eukaryota	0
Q9HD43	2759	Eukaryota	0
Q16849	2759	Eukaryota	0
Q8NFP0	32525	Theria	17
Q8TE99	33208	Metazoa	2
Q8WXC3	33213	Bilateria	4
Q56P42	2759	Eukaryota	0
P06737	2759	Eukaryota	0
Q9BRP8	2759	Eukaryota	0
P27708	2759	Eukaryota	0
A8MTL3	33154	Opisthokonta	1
Q8TBN0	2759	Eukaryota	0
Q9Y3T6	2759	Eukaryota	0
Q15032	2759	Eukaryota	0
Q96D70	2759	Eukaryota	0
Q9NP90	33208	Metazoa	2
Q15276	33154	Opisthokonta	1
Q9H5N1	33154	Opisthokonta	1
Q6DKI7	33213	Bilateria	4
Q6NUJ5	2759	Eukaryota	0
Q15269	2759	Eukaryota	0
Q6UX71	33154	Opisthokonta	1
A1KZ92	33154	Opisthokonta	1
Q9Y6I8	33154	Opisthokonta	1
Q5HYI8	2759	Eukaryota	0
Q99638	2759	Eukaryota	0
Q9BTL3	33213	Bilateria	4
P43351	33154	Opisthokonta	1
O60894	33213	Bilateria	4
Q9UIG5	9347	Eutheria	18
P26599	2759	Eukaryota	0
Q3KNS1	6072	Eumetazoa	3
P31939	2759	Eukaryota	0
Q00577	2759	Eukaryota	0
Q9UJV8	2759	Eukaryota	0
Q3MIT2	2759	Eukaryota	0
Q96PZ0	2759	Eukaryota	0
Q9BZE2	2759	Eukaryota	0
Q02127	2759	Eukaryota	0
Q15306	2759	Eukaryota	0
Q00978	2759	Eukaryota	0
Q96T58	2759	Eukaryota	0
Q9H8M7	2759	Eukaryota	0
P30301	2759	Eukaryota	0
Q8IXI2	2759	Eukaryota	0
Q969R8	2759	Eukaryota	0
P19827	2759	Eukaryota	0
O75578	2759	Eukaryota	0
Q08881	2759	Eukaryota	0
P20701	2759	Eukaryota	0
Q9Y287	2759	Eukaryota	0
Q96ST2	2759	Eukaryota	0
Q8N9B5	33154	Opisthokonta	1
Q9HAP2	2759	Eukaryota	0
Q9NP71	2759	Eukaryota	0
Q96MG2	32525	Theria	17
Q96EY8	33208	Metazoa	2
P17275	2759	Eukaryota	0
Q9ULL0	33213	Bilateria	4
Q6ZU35	33213	Bilateria	4
Q6NV74	33154	Opisthokonta	1
Q9ULG3	6072	Eumetazoa	3
Q6UXG2	2759	Eukaryota	0
O60303	2759	Eukaryota	0
Q9P206	2759	Eukaryota	0
Q9HCM3	2759	Eukaryota	0
Q6ZVL6	2759	Eukaryota	0
Q2LD37	33208	Metazoa	2
Q6NSI8	2759	Eukaryota	0
P13646	33154	Opisthokonta	1
P02533	33154	Opisthokonta	1
Q2M2I5	33154	Opisthokonta	1
Q6A163	2759	Eukaryota	0
Q6A162	33154	Opisthokonta	1
P35527	33154	Opisthokonta	1
Q15323	33154	Opisthokonta	1
P04259	2759	Eukaryota	0
Q0VF49	33208	Metazoa	2
Q8IYS2	2759	Eukaryota	0
Q8N1N4	2759	Eukaryota	0
P08729	2759	Eukaryota	0
Q9H8L6	2759	Eukaryota	0
Q96M32	2759	Eukaryota	0
Q5TCS8	33208	Metazoa	2
P27144	2759	Eukaryota	0
Q92993	2759	Eukaryota	0
Q92794	2759	Eukaryota	0
Q96I82	33154	Opisthokonta	1
Q674X7	2759	Eukaryota	0
C9JR72	2759	Eukaryota	0
Q8NFY9	2759	Eukaryota	0
O94819	33213	Bilateria	4
Q9UNX9	2759	Eukaryota	0
Q99712	2759	Eukaryota	0
Q06323	33154	Opisthokonta	1
P11686	33213	Bilateria	4
Q14997	2759	Eukaryota	0
Q6PGN9	6072	Eumetazoa	3
P48556	2759	Eukaryota	0
Q12923	2759	Eukaryota	0
P43378	2759	Eukaryota	0
P23470	2759	Eukaryota	0
Q9UHX1	2759	Eukaryota	0
Q92729	33208	Metazoa	2
O15067	2759	Eukaryota	0
P84098	2759	Eukaryota	0
Q6GMV3	2759	Eukaryota	0
Q96A99	2759	Eukaryota	0
Q8TB72	2759	Eukaryota	0
P22102	2759	Eukaryota	0
Q96QR8	2759	Eukaryota	0
Q9H0K6	2759	Eukaryota	0
Q8N0Z8	2759	Eukaryota	0
Q96N64	2759	Eukaryota	0
Q92626	33154	Opisthokonta	1
Q7Z7A4	2759	Eukaryota	0
P11216	2759	Eukaryota	0
P11217	2759	Eukaryota	0
Q9Y3Y4	33208	Metazoa	2
O14818	2759	Eukaryota	0
Q92963	33208	Metazoa	2
Q99578	33208	Metazoa	2
P28072	2759	Eukaryota	0
Q86YD1	2759	Eukaryota	0
Q16825	33208	Metazoa	2
P26045	2759	Eukaryota	0
Q15257	2759	Eukaryota	0
Q15397	2759	Eukaryota	0
Q15256	2759	Eukaryota	0
O14522	33208	Metazoa	2
Q5TGL8	33213	Bilateria	4
Q96HA9	33154	Opisthokonta	1
Q8WU10	2759	Eukaryota	0
Q3YEC7	33154	Opisthokonta	1
Q06609	2759	Eukaryota	0
M0QZC1	2759	Eukaryota	0
Q15434	2759	Eukaryota	0
Q6XE24	2759	Eukaryota	0
Q8TBY0	2759	Eukaryota	0
Q5RL73	2759	Eukaryota	0
Q9BQ04	2759	Eukaryota	0
Q86U06	2759	Eukaryota	0
P07998	33213	Bilateria	4
Q8N2H3	2759	Eukaryota	0
P17812	2759	Eukaryota	0
O60895	33213	Bilateria	4
O14807	33154	Opisthokonta	1
A0AV96	2759	Eukaryota	0
P49756	2759	Eukaryota	0
Q9P2N5	2759	Eukaryota	0
Q96LQ0	33208	Metazoa	2
P86478	33208	Metazoa	2
A6NEV1	9347	Eutheria	18
Q70Z35	2759	Eukaryota	0
O43490	33208	Metazoa	2
Q8N271	33208	Metazoa	2
Q8N4B5	33213	Bilateria	4
Q6MZM9	117571	Euteleostomi	11
P0CG20	33154	Opisthokonta	1
Q9H6K5	117571	Euteleostomi	11
P11908	2759	Eukaryota	0
P62191	2759	Eukaryota	0
Q6PEW0	2759	Eukaryota	0
Q86WR7	33213	Bilateria	4
Q2NL68	33208	Metazoa	2
Q9BQI7	33154	Opisthokonta	1
O00232	2759	Eukaryota	0
Q9UNM6	2759	Eukaryota	0
Q9BRX5	2759	Eukaryota	0
O75475	2759	Eukaryota	0
Q8WYQ5	2759	Eukaryota	0
O75128	33208	Metazoa	2
Q13574	33154	Opisthokonta	1
Q9BWP8	2759	Eukaryota	0
Q99807	2759	Eukaryota	0
Q9Y5Q5	2759	Eukaryota	0
Q49B96	2759	Eukaryota	0
Q12887	2759	Eukaryota	0
P00395	2759	Eukaryota	0
P00414	2759	Eukaryota	0
Q7L2E3	2759	Eukaryota	0
Q8IY37	2759	Eukaryota	0
Q8IX18	2759	Eukaryota	0
Q08211	2759	Eukaryota	0
A6NNT2	2759	Eukaryota	0
Q494V2	2759	Eukaryota	0
Q6UWD8	33213	Bilateria	4
O43303	33208	Metazoa	2
Q9UPN4	2759	Eukaryota	0
Q14CZ0	2759	Eukaryota	0
Q6ZW13	33213	Bilateria	4
Q68CQ4	2759	Eukaryota	0
Q6V0L0	2759	Eukaryota	0
Q02318	2759	Eukaryota	0
P05181	2759	Eukaryota	0
P10632	2759	Eukaryota	0
P24903	2759	Eukaryota	0
Q9Y2E4	2759	Eukaryota	0
P20815	2759	Eukaryota	0
P22680	33154	Opisthokonta	1
O75881	33154	Opisthokonta	1
Q96F81	2759	Eukaryota	0
Q8NE35	33208	Metazoa	2
Q17RY0	33208	Metazoa	2
Q9H799	33208	Metazoa	2
Q9BRF8	2759	Eukaryota	0
Q86YQ8	2759	Eukaryota	0
Q96L46	2759	Eukaryota	0
O95639	2759	Eukaryota	0
A8MQB3	33154	Opisthokonta	1
Q9BSJ5	2759	Eukaryota	0
Q6ZR85	32525	Theria	17
Q96MF6	2759	Eukaryota	0
Q68CJ9	2759	Eukaryota	0
Q8TEY5	2759	Eukaryota	0
P43320	2759	Eukaryota	0
H7BZ55	2759	Eukaryota	0
Q6WN34	2759	Eukaryota	0
P23508	33208	Metazoa	2
Q6UXH1	2759	Eukaryota	0
O75165	2759	Eukaryota	0
Q9Y2G8	33208	Metazoa	2
Q9H819	2759	Eukaryota	0
Q9NX36	2759	Eukaryota	0
Q13324	2759	Eukaryota	0
Q9P021	2759	Eukaryota	0
O75462	33208	Metazoa	2
Q96RY5	2759	Eukaryota	0
P02741	6072	Eumetazoa	3
Q8N1N5	2759	Eukaryota	0
Q53ET0	33154	Opisthokonta	1
Q5HYK3	2759	Eukaryota	0
O43323	2759	Eukaryota	0
O00230	33213	Bilateria	4
P15954	33154	Opisthokonta	1
P10176	33213	Bilateria	4
Q14562	2759	Eukaryota	0
Q8TF46	2759	Eukaryota	0
Q96LL3	33213	Bilateria	4
Q9BTC0	2759	Eukaryota	0
Q16678	2759	Eukaryota	0
Q9UNQ2	2759	Eukaryota	0
Q07973	2759	Eukaryota	0
Q9BV73	2759	Eukaryota	0
O43174	2759	Eukaryota	0
P11712	2759	Eukaryota	0
P33260	2759	Eukaryota	0
Q14689	2759	Eukaryota	0
Q8TAV3	2759	Eukaryota	0
O95057	33154	Opisthokonta	1
Q96HU8	33154	Opisthokonta	1
Q86W10	2759	Eukaryota	0
Q7Z5Q1	33208	Metazoa	2
P22792	2759	Eukaryota	0
Q8IZJ3	33213	Bilateria	4
Q10570	2759	Eukaryota	0
Q8N436	2759	Eukaryota	0
Q86WR6	32524	Amniota	15
Q9H8M1	2759	Eukaryota	0
Q32NC0	33208	Metazoa	2
Q9NQ79	33154	Opisthokonta	1
P24387	33213	Bilateria	4
Q494W8	2759	Eukaryota	0
Q9NZV1	2759	Eukaryota	0
P34998	2759	Eukaryota	0
Q96LL9	2759	Eukaryota	0
Q6Q6R5	2759	Eukaryota	0
Q9UBG3	2759	Eukaryota	0
Q9UK85	33154	Opisthokonta	1
Q6UUV7	33154	Opisthokonta	1
P02511	2759	Eukaryota	0
Q5T3F8	2759	Eukaryota	0
Q9NSK7	2759	Eukaryota	0
P22914	2759	Eukaryota	0
Q7Z407	2759	Eukaryota	0
Q9UNS2	2759	Eukaryota	0
Q9UBW8	2759	Eukaryota	0
Q1MSJ5	33208	Metazoa	2
O60479	2759	Eukaryota	0
Q92988	2759	Eukaryota	0
P56178	2759	Eukaryota	0
Q9NUB4	9347	Eutheria	18
P0DMV2	33213	Bilateria	4
P0DMU9	33213	Bilateria	4
Q5JQC4	9347	Eutheria	18
Q5TEA3	33208	Metazoa	2
Q9UGM3	2759	Eukaryota	0
Q9NWQ9	6072	Eumetazoa	3
Q9UKZ1	2759	Eukaryota	0
P21554	2759	Eukaryota	0
Q05D60	2759	Eukaryota	0
Q9BZ76	2759	Eukaryota	0
P06681	2759	Eukaryota	0
O95424	33213	Bilateria	4
P01024	2759	Eukaryota	0
P12110	2759	Eukaryota	0
Q6ZPD8	2759	Eukaryota	0
Q13057	2759	Eukaryota	0
Q9BY27	33154	Opisthokonta	1
Q16760	33154	Opisthokonta	1
Q07092	2759	Eukaryota	0
Q96JB2	2759	Eukaryota	0
P83436	2759	Eukaryota	0
P04118	2759	Eukaryota	0
Q96P44	2759	Eukaryota	0
P38432	2759	Eukaryota	0
A8K830	33213	Bilateria	4
Q86VX2	33208	Metazoa	2
Q9BXS0	2759	Eukaryota	0
Q9Y678	2759	Eukaryota	0
Q9Y2Z9	2759	Eukaryota	0
Q9NZJ6	2759	Eukaryota	0
Q9UQ03	33154	Opisthokonta	1
Q6QEF8	33154	Opisthokonta	1
P28845	2759	Eukaryota	0
P00403	2759	Eukaryota	0
Q9NYL5	33154	Opisthokonta	1
Q9HBI6	2759	Eukaryota	0
P13584	2759	Eukaryota	0
A7MBM2	2759	Eukaryota	0
Q9P2K9	33208	Metazoa	2
A6NMK7	2759	Eukaryota	0
Q6PUV4	2759	Eukaryota	0
Q7Z7G2	2759	Eukaryota	0
Q9UBL6	2759	Eukaryota	0
Q8IYJ1	2759	Eukaryota	0
Q8N684	2759	Eukaryota	0
Q5TA50	2759	Eukaryota	0
Q6JBY9	33213	Bilateria	4
Q8NEP4	33154	Opisthokonta	1
Q8WW18	32524	Amniota	15
Q8N3J3	2759	Eukaryota	0
Q68DL7	33208	Metazoa	2
P20023	2759	Eukaryota	0
P05813	2759	Eukaryota	0
P59910	2759	Eukaryota	0
Q8IXB1	2759	Eukaryota	0
Q9UBS4	2759	Eukaryota	0
Q9Y4K1	2759	Eukaryota	0
Q68DQ2	2759	Eukaryota	0
O60519	2759	Eukaryota	0
Q9BU40	2759	Eukaryota	0
O75629	2759	Eukaryota	0
Q96HD1	2759	Eukaryota	0
Q9NVH1	2759	Eukaryota	0
Q02930	2759	Eukaryota	0
Q9Y5T4	2759	Eukaryota	0
Q8IUR6	33208	Metazoa	2
Q9NVM6	2759	Eukaryota	0
P07316	2759	Eukaryota	0
Q9H1X3	2759	Eukaryota	0
P07320	2759	Eukaryota	0
P16562	2759	Eukaryota	0
Q9H0B8	2759	Eukaryota	0
O95727	2759	Eukaryota	0
I3L1E1	1437010	Boreoeutheria	19
Q15700	33208	Metazoa	2
Q9Y534	33208	Metazoa	2
A6NCJ1	33213	Bilateria	4
Q15398	2759	Eukaryota	0
O00548	2759	Eukaryota	0
Q8NEV1	2759	Eukaryota	0
A8MUP2	33208	Metazoa	2
Q9NYJ7	2759	Eukaryota	0
P61201	2759	Eukaryota	0
P56177	2759	Eukaryota	0
Q07687	2759	Eukaryota	0
Q9NW81	2759	Eukaryota	0
Q9H4G1	2759	Eukaryota	0
P0C2W7	9347	Eutheria	18
Q5W186	2759	Eukaryota	0
A1L168	32524	Amniota	15
O94985	2759	Eukaryota	0
Q8WUE5	33213	Bilateria	4
Q5HYN5	33213	Bilateria	4
P0DMU8	33213	Bilateria	4
Q13316	33208	Metazoa	2
Q86UF2	33154	Opisthokonta	1
P0CG41	33154	Opisthokonta	1
P16410	33213	Bilateria	4
P35221	2759	Eukaryota	0
P0C5K7	2759	Eukaryota	0
Q7Z7A3	2759	Eukaryota	0
O95377	2759	Eukaryota	0
P78310	2759	Eukaryota	0
P02775	117571	Euteleostomi	11
O95715	33213	Bilateria	4
Q8N144	33213	Bilateria	4
Q96KN9	33213	Bilateria	4
P39060	6072	Eumetazoa	3
Q9NX08	33208	Metazoa	2
Q86X83	33208	Metazoa	2
Q9Y6G5	33208	Metazoa	2
Q9UQ10	2759	Eukaryota	0
P21964	2759	Eukaryota	0
O15432	2759	Eukaryota	0
Q96H96	2759	Eukaryota	0
Q96A83	2759	Eukaryota	0
O43143	2759	Eukaryota	0
P13073	33154	Opisthokonta	1
Q9H6R0	2759	Eukaryota	0
Q14147	33208	Metazoa	2
Q9H2U1	2759	Eukaryota	0
O14548	2759	Eukaryota	0
Q6P158	2759	Eukaryota	0
Q8IYB7	2759	Eukaryota	0
Q9H7Y0	2759	Eukaryota	0
Q8NDZ4	2759	Eukaryota	0
Q6P387	33213	Bilateria	4
Q01459	33154	Opisthokonta	1
Q96GX8	40674	Mammalia	16
Q8WTQ4	33213	Bilateria	4
Q66GS9	2759	Eukaryota	0
Q9NSV4	2759	Eukaryota	0
O15528	2759	Eukaryota	0
Q9P265	2759	Eukaryota	0
Q6VVX0	2759	Eukaryota	0
P20813	2759	Eukaryota	0
P08684	2759	Eukaryota	0
P98187	2759	Eukaryota	0
Q6NT55	2759	Eukaryota	0
Q8N118	2759	Eukaryota	0
A4D0V7	2759	Eukaryota	0
O14810	33213	Bilateria	4
Q8WVH0	2759	Eukaryota	0
Q96A23	2759	Eukaryota	0
O95741	2759	Eukaryota	0
Q16630	2759	Eukaryota	0
Q9UKF6	2759	Eukaryota	0
P31327	2759	Eukaryota	0
Q8N123	33213	Bilateria	4
Q96SM3	2759	Eukaryota	0
Q2M2W7	33213	Bilateria	4
Q0P5P2	33213	Bilateria	4
Q8N4C9	33213	Bilateria	4
A8MV24	33208	Metazoa	2
P23786	2759	Eukaryota	0
Q2VPA4	2759	Eukaryota	0
Q155Q3	33154	Opisthokonta	1
Q96BA8	2759	Eukaryota	0
P53674	2759	Eukaryota	0
Q5TZA2	2759	Eukaryota	0
Q9H3Y0	2759	Eukaryota	0
Q5IJ48	2759	Eukaryota	0
Q9Y2S2	33154	Opisthokonta	1
P78352	33208	Metazoa	2
C9J6K1	33213	Bilateria	4
P09603	33213	Bilateria	4
P15509	2759	Eukaryota	0
P09919	33213	Bilateria	4
P49448	2759	Eukaryota	0
Q9ULV4	33154	Opisthokonta	1
Q5RI15	33154	Opisthokonta	1
P05108	2759	Eukaryota	0
P05093	2759	Eukaryota	0
Q9UPY3	2759	Eukaryota	0
P05177	2759	Eukaryota	0
Q9NR63	2759	Eukaryota	0
P20853	2759	Eukaryota	0
P51589	2759	Eukaryota	0
P33261	2759	Eukaryota	0
Q16696	2759	Eukaryota	0
Q96SQ9	2759	Eukaryota	0
Q7Z449	2759	Eukaryota	0
Q9HB55	2759	Eukaryota	0
P24462	2759	Eukaryota	0
Q9Y6A2	2759	Eukaryota	0
Q9UNU6	33154	Opisthokonta	1
Q6FI81	2759	Eukaryota	0
Q9BU20	33154	Opisthokonta	1
Q96FN4	2759	Eukaryota	0
Q9HCH3	2759	Eukaryota	0
P26998	2759	Eukaryota	0
Q8N1P7	2759	Eukaryota	0
Q8TBM8	2759	Eukaryota	0
O75177	2759	Eukaryota	0
O60832	2759	Eukaryota	0
Q9H336	2759	Eukaryota	0
Q9BZJ0	2759	Eukaryota	0
A5YM72	2759	Eukaryota	0
Q9UBU2	6072	Eumetazoa	3
P46109	33154	Opisthokonta	1
Q8TDM6	33154	Opisthokonta	1
Q8WXE0	2759	Eukaryota	0
O14936	33208	Metazoa	2
Q86YH6	33208	Metazoa	2
Q9H175	33208	Metazoa	2
Q12996	2759	Eukaryota	0
Q8NHU0	33213	Bilateria	4
Q8NI51	2759	Eukaryota	0
Q9Y222	2759	Eukaryota	0
Q09019	2759	Eukaryota	0
Q8TDJ6	2759	Eukaryota	0
Q86XQ3	33208	Metazoa	2
P78560	33208	Metazoa	2
Q70SY1	2759	Eukaryota	0
Q8IUH2	2759	Eukaryota	0
P16220	2759	Eukaryota	0
P11844	2759	Eukaryota	0
Q5F1R6	2759	Eukaryota	0
P07315	2759	Eukaryota	0
Q9NZQ0	33208	Metazoa	2
P50238	2759	Eukaryota	0
P52943	2759	Eukaryota	0
P54107	2759	Eukaryota	0
P06850	7711	Chordata	6
Q8IUI8	33208	Metazoa	2
Q9UJA2	2759	Eukaryota	0
Q6UUV9	33154	Opisthokonta	1
P82279	2759	Eukaryota	0
Q9Y238	33208	Metazoa	2
Q12959	33208	Metazoa	2
Q14894	2759	Eukaryota	0
P02489	2759	Eukaryota	0
Q0VDD7	33213	Bilateria	4
O14490	2759	Eukaryota	0
O95886	2759	Eukaryota	0
Q13098	2759	Eukaryota	0
Q9H8E8	33154	Opisthokonta	1
Q96GE9	7711	Chordata	6
Q05048	2759	Eukaryota	0
O60676	2759	Eukaryota	0
Q9H1P6	33208	Metazoa	2
Q9NUD7	33208	Metazoa	2
Q9H4D0	2759	Eukaryota	0
Q5DJT8	33213	Bilateria	4
P0DMU7	33213	Bilateria	4
Q13363	2759	Eukaryota	0
Q96CG8	6072	Eumetazoa	3
O43310	33208	Metazoa	2
Q96RT6	33154	Opisthokonta	1
Q8IX94	33154	Opisthokonta	1
O60716	2759	Eukaryota	0
Q8N4M1	2759	Eukaryota	0
Q9NWM3	2759	Eukaryota	0
Q9H467	2759	Eukaryota	0
Q13619	2759	Eukaryota	0
Q13620	2759	Eukaryota	0
Q8IWT3	33208	Metazoa	2
Q9P013	2759	Eukaryota	0
P36382	6072	Eumetazoa	3
Q9UBT3	6072	Eumetazoa	3
O75718	33208	Metazoa	2
Q9BUF7	117571	Euteleostomi	11
O43186	2759	Eukaryota	0
Q9Y600	2759	Eukaryota	0
Q8NEA5	33213	Bilateria	4
Q8N9M1	2759	Eukaryota	0
Q5T4H9	9347	Eutheria	18
O75534	33208	Metazoa	2
Q9NVV2	9347	Eutheria	18
P07333	33154	Opisthokonta	1
P80370	2759	Eukaryota	0
Q7Z408	2759	Eukaryota	0
Q8WXC6	33154	Opisthokonta	1
Q7L5N1	2759	Eukaryota	0
Q6UVK1	33154	Opisthokonta	1
Q9H112	2759	Eukaryota	0
Q9BQM9	33213	Bilateria	4
Q96LM9	9347	Eutheria	18
Q9H0L4	2759	Eukaryota	0
Q9GZN8	33208	Metazoa	2
Q9H114	2759	Eukaryota	0
Q9BQT9	2759	Eukaryota	0
O75638	33208	Metazoa	2
Q2NKJ3	33208	Metazoa	2
Q53GD3	2759	Eukaryota	0
P29279	2759	Eukaryota	0
Q6GPI1	2759	Eukaryota	0
O14578	33208	Metazoa	2
P0C2S0	7776	Gnathostomata	9
Q8TB03	33213	Bilateria	4
P49238	2759	Eukaryota	0
Q9NTQ9	2759	Eukaryota	0
Q8TF08	33511	Deuterostomia	5
P19876	7776	Gnathostomata	9
P08034	2759	Eukaryota	0
P35212	2759	Eukaryota	0
P25025	33154	Opisthokonta	1
Q5SXM8	2759	Eukaryota	0
O00429	2759	Eukaryota	0
P26358	2759	Eukaryota	0
Q7L576	2759	Eukaryota	0
Q96F07	2759	Eukaryota	0
Q9H6X5	33208	Metazoa	2
Q5BKX5	33208	Metazoa	2
A6NJJ6	33213	Bilateria	4
Q9Y2H0	2759	Eukaryota	0
Q14406	33213	Bilateria	4
P04141	33213	Bilateria	4
Q99062	33208	Metazoa	2
Q9NR61	2759	Eukaryota	0
P56179	2759	Eukaryota	0
P21291	2759	Eukaryota	0
Q9NPF5	2759	Eukaryota	0
P0DMV0	33213	Bilateria	4
P0DMV1	33213	Bilateria	4
P28067	33213	Bilateria	4
Q09013	2759	Eukaryota	0
P56545	2759	Eukaryota	0
Q96SC8	33208	Metazoa	2
O15320	33154	Opisthokonta	1
Q9UQB3	2759	Eukaryota	0
Q9Y5B0	2759	Eukaryota	0
Q9UI47	2759	Eukaryota	0
Q8IWA5	2759	Eukaryota	0
Q8WY07	2759	Eukaryota	0
Q6UX04	2759	Eukaryota	0
Q96LI9	33208	Metazoa	2
P48165	6072	Eumetazoa	3
Q9P0U4	2759	Eukaryota	0
Q8NFK1	33208	Metazoa	2
P25024	33154	Opisthokonta	1
O14625	7776	Gnathostomata	9
O43927	7776	Gnathostomata	9
P08574	2759	Eukaryota	0
P49682	33208	Metazoa	2
Q8N6T3	2759	Eukaryota	0
Q8N4T4	7742	Vertebrata	8
Q9HCE6	2759	Eukaryota	0
P05089	2759	Eukaryota	0
Q9Y4B4	2759	Eukaryota	0
O15085	2759	Eukaryota	0
Q6ZSZ5	2759	Eukaryota	0
Q8IUR7	2759	Eukaryota	0
Q86VW2	2759	Eukaryota	0
Q9UBL0	2759	Eukaryota	0
Q5T4W7	7776	Gnathostomata	9
Q9GZN1	2759	Eukaryota	0
P08123	2759	Eukaryota	0
P07360	33213	Bilateria	4
Q14055	2759	Eukaryota	0
P02748	2759	Eukaryota	0
P13671	2759	Eukaryota	0
Q96PD7	2759	Eukaryota	0
Q9Y6T7	2759	Eukaryota	0
Q53SF7	33208	Metazoa	2
Q5KSL6	33154	Opisthokonta	1
O43405	2759	Eukaryota	0
Q9UH73	33154	Opisthokonta	1
P39059	33213	Bilateria	4
Q9UP83	2759	Eukaryota	0
P01189	7742	Vertebrata	8
A2RUU4	6072	Eumetazoa	3
Q6UWE3	6072	Eumetazoa	3
Q8N668	33154	Opisthokonta	1
Q15392	2759	Eukaryota	0
Q9GZQ3	33208	Metazoa	2
Q86Y22	2759	Eukaryota	0
P49747	2759	Eukaryota	0
Q17RW2	2759	Eukaryota	0
P35606	2759	Eukaryota	0
Q9Y3A0	2759	Eukaryota	0
Q96D53	2759	Eukaryota	0
P57737	33154	Opisthokonta	1
Q9Y6N1	2759	Eukaryota	0
Q00796	2759	Eukaryota	0
Q96HY7	2759	Eukaryota	0
P10606	2759	Eukaryota	0
O14529	2759	Eukaryota	0
P36542	2759	Eukaryota	0
Q6ZNE5	33154	Opisthokonta	1
Q16611	33208	Metazoa	2
A2AJT9	2759	Eukaryota	0
Q8NFC6	33154	Opisthokonta	1
Q02338	2759	Eukaryota	0
Q9BUH8	33154	Opisthokonta	1
Q5T5X7	2759	Eukaryota	0
Q8NFU1	2759	Eukaryota	0
Q00994	33213	Bilateria	4
Q9NZS9	2759	Eukaryota	0
Q6AI39	2759	Eukaryota	0
Q6ZP65	33154	Opisthokonta	1
Q9NWW5	33213	Bilateria	4
Q9HAZ1	2759	Eukaryota	0
O15247	2759	Eukaryota	0
Q496F6	33213	Bilateria	4
Q6UXZ3	33213	Bilateria	4
Q08708	33213	Bilateria	4
A8K4G0	33213	Bilateria	4
Q9H6B4	2759	Eukaryota	0
O96005	2759	Eukaryota	0
A0PK11	33213	Bilateria	4
Q9UJS0	2759	Eukaryota	0
Q5K130	1437010	Boreoeutheria	19
P56277	2759	Eukaryota	0
Q7Z624	2759	Eukaryota	0
Q9NRU3	2759	Eukaryota	0
Q8N3K9	2759	Eukaryota	0
Q4W4Y0	33154	Opisthokonta	1
Q6P4Q7	2759	Eukaryota	0
Q96KP4	2759	Eukaryota	0
Q6ZRI6	33213	Bilateria	4
Q5EBM0	33208	Metazoa	2
Q8NAA6	2759	Eukaryota	0
P02458	2759	Eukaryota	0
P26441	33213	Bilateria	4
P10643	2759	Eukaryota	0
P02461	2759	Eukaryota	0
P0C0L5	7711	Chordata	6
Q14050	2759	Eukaryota	0
A6NMZ7	2759	Eukaryota	0
P12107	33154	Opisthokonta	1
P13942	33154	Opisthokonta	1
Q5KU26	2759	Eukaryota	0
Q9UMD9	2759	Eukaryota	0
Q8IY22	2759	Eukaryota	0
Q52M58	33154	Opisthokonta	1
P09543	33154	Opisthokonta	1
Q9BQ75	2759	Eukaryota	0
Q15417	33208	Metazoa	2
Q6ICB0	2759	Eukaryota	0
Q6IBW4	2759	Eukaryota	0
Q9UFF9	2759	Eukaryota	0
Q13956	6072	Eumetazoa	3
P60981	2759	Eukaryota	0
Q9BYD5	2759	Eukaryota	0
Q9P232	2759	Eukaryota	0
H3BRN8	33208	Metazoa	2
Q8N815	33208	Metazoa	2
Q9H8S5	33213	Bilateria	4
P02462	2759	Eukaryota	0
Q02388	2759	Eukaryota	0
P07357	2759	Eukaryota	0
P20849	2759	Eukaryota	0
Q96BR5	33154	Opisthokonta	1
O95628	2759	Eukaryota	0
Q9UIV1	2759	Eukaryota	0
Q14129	33154	Opisthokonta	1
Q9HAK2	33154	Opisthokonta	1
Q9H4W6	33154	Opisthokonta	1
Q9P218	33154	Opisthokonta	1
Q9NQ92	33213	Bilateria	4
P53618	2759	Eukaryota	0
Q9UBF2	2759	Eukaryota	0
P10589	2759	Eukaryota	0
O14521	33154	Opisthokonta	1
O60231	2759	Eukaryota	0
Q7L7V1	33213	Bilateria	4
P24311	33511	Deuterostomia	5
Q9H5Z1	2759	Eukaryota	0
Q7Z4L0	9347	Eutheria	18
Q6ZWL3	2759	Eukaryota	0
Q8NCR9	33213	Bilateria	4
Q5SYC1	2759	Eukaryota	0
Q96DG6	2759	Eukaryota	0
Q9Y271	7742	Vertebrata	8
O75153	2759	Eukaryota	0
